Interné èíslo;Kat. èíslo rodièa;Kat. èíslo;EAN kód;Vidite¾nı;Vırobca;Názov tovaru;Hlavna kategória;Krátky popis;Dlhı popis;Bená cena;Stará cena;Bená cena bez DPH;Stará cena bez DPH;DPH;Poèet kusov;Váha;Dodacia doba;Min. obj. mnostvo;Body navyše;Obrázky;Popisy k obrázkom 1;Popisy k obrázkom 2;Popisy k obrázkom 3;Popisy k obrázkom 4;Popisy k obrázkom 5;Popisy k obrázkom 6;Popisy k obrázkom 7;Popisy k obrázkom 8;Popisy k obrázkom 9;Súvisiace tovary;Súbory na stiahnutie;SEO titulka;SEO popis;SEO k¾úèové slová;Odporúèanı;Akcia;Vıpredaj;Novinka;Char. Typ navigácie;Char. Poèet farieb displeja;Char. Podporované pamäové karty;Char. Rozlíšenie fotoaparátu;Char. Procesor telefónu;Char. Uhloprieèka displeja;Char. Håbka;Char. Vıška;Char. Štandardné príslušenstvo;Char. Obsiahnuté mapy;Char. Šírka;Char. Hlava;Char. Srdce;Char. Základ
25550650;PRI-1;T-PZ-1-1400-600;;1.0;;Príborník T-PZ-1 1400 600;Nerezovı nábytok/Skrinky a police;"- vıška 1800 mm
- 4x plná polica
- max. zaaenie police 80kg
- vyrábame aj atypické rozmery";;1172.6205;0.0;953,35;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Príborník |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, nerezová kuchyòa, príborník;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25550651;PRI-1;T-PZ-1-1500-600;;1.0;;Príborník T-PZ-1 1500 600;Nerezovı nábytok/Skrinky a police;"- vıška 1800 mm
- 4x plná polica
- max. zaaenie police 80kg
- vyrábame aj atypické rozmery";;1215.0555;0.0;987,85;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Príborník |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, nerezová kuchyòa, príborník;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25550652;PRI-1;T-PZ-1-1600-600;;1.0;;Príborník T-PZ-1 1600 600;Nerezovı nábytok/Skrinky a police;"- vıška 1800 mm
- 4x plná polica
- max. zaaenie police 80kg
- vyrábame aj atypické rozmery";;1229.2005;0.0;999,35;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Príborník |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, nerezová kuchyòa, príborník;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25550663;PRI-1;T-PZ-1-1700-600;;1.0;;Príborník T-PZ-1 1700 600;Nerezovı nábytok/Skrinky a police;"- vıška 1800 mm
- 4x plná polica
- max. zaaenie police 80kg
- vyrábame aj atypické rozmery";;1271.6355;0.0;1033,85;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Príborník |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, nerezová kuchyòa, príborník;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25550664;PRI-1;T-PZ-1-1800-600;;1.0;;Príborník T-PZ-1 1800 600;Nerezovı nábytok/Skrinky a police;"- vıška 1800 mm
- 4x plná polica
- max. zaaenie police 80kg
- vyrábame aj atypické rozmery";;1314.0704999999998;0.0;1068,35;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Príborník |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, nerezová kuchyòa, príborník;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336670;0;PZ-5r;;1.0;;Policová zostava PZ-5r;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;495.075;0.0;402,5;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/21801305.jpg;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336671;22336670;22336671;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;502.1475;0.0;408,25;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336672;22336670;22336672;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;531.852;0.0;432,4;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336673;22336670;22336673;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;565.8;0.0;460;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336674;22336670;22336674;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;611.064;0.0;496,8;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336675;22336670;22336675;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;656.328;0.0;533,6;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336676;22336670;22336676;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;671.8875;0.0;546,25;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336677;22336670;22336677;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;687.447;0.0;558,9;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336678;22336670;22336678;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;701.592;0.0;570,4;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336679;22336670;22336679;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;732.711;0.0;595,7;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336680;22336670;22336680;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;765.2445;0.0;622,15;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336681;22336670;22336681;;1.0;;Policová zostava PZ-5r 610;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;823.2389999999999;0.0;669,3;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336682;22336670;22336682;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;495.075;0.0;402,5;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336683;22336670;22336683;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;524.7795;0.0;426,65;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336684;22336670;22336684;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;558.7275;0.0;454,25;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336685;22336670;22336685;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;601.1625;0.0;488,75;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336686;22336670;22336686;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;647.841;0.0;526,7;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336687;22336670;22336687;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;663.4005;0.0;539,35;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336688;22336670;22336688;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;678.96;0.0;552;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336689;22336670;22336689;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;693.105;0.0;563,5;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336690;22336670;22336690;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;725.6385;0.0;589,95;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336691;22336670;22336691;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;756.7574999999999;0.0;615,25;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336692;22336670;22336692;;1.0;;Policová zostava PZ-5r 445;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;816.1664999999999;0.0;663,55;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336693;22336670;22336693;;1.0;;Policová zostava PZ-5r;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;555.8985;0.0;451,95;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336694;22336670;22336694;;1.0;;Policová zostava PZ-5r;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;587.0175;0.0;477,25;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336695;22336670;22336695;;1.0;;Policová zostava PZ-5r;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;619.5509999999999;0.0;503,7;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336696;22336670;22336696;;1.0;;Policová zostava PZ-5r;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;663.4005;0.0;539,35;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336697;22336670;22336697;;1.0;;Policová zostava PZ-5r;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;710.079;0.0;577,3;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336698;22336670;22336698;;1.0;;Policová zostava PZ-5r;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;725.6385;0.0;589,95;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
22336699;22336670;22336699;;1.0;;Policová zostava PZ-5r;Nerezovı nábytok/Skrinky a police;"- vıška zostavy 1700 mm- 5 políc- bez krytovania
- vyrábame aj atypické rozmery";;741.198;0.0;602,6;0.0;23.0;1.0;0.1;;1.0;0.0;;;;;;;;;;;;;Policová zostava PZ-5r |GastroPro.sk|;Vyrábame všetky vırobky na mieru. Portfólio od nerezovıch políc, skriniek, stolov a gastro vybavenia pre potreby reštauracií a fastfoodov. Od zamerania a po montá a pravidelnı servis.;nerezovı nábytok, gastro polica, skrinka, antikorovı stôl, Policová zostava PZ-5r, polica 5 políc roštova;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
